char_name,ability_name,ability_id,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,game_version,scrape_started_at_utc,scrape_ended_at_utc
gau,BRV Attack+ (Landslide),17980,0,0,0,"['Group', 'Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,HP Attack++,6807,1,0,0,"['Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,HP Attack+ (Lifeshaver),6556,1,0,0,"['Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,HP Attack+ (Cat Scratch),6562,1,1,0,"['Group', 'Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,HP Attack+ (Landslide),17981,2,1,0,"['Group', 'Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Lifeshaver,17972,3,0,20,"['Magic', 'Earth', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Counter (Lifeshaver),17982,2,0,20,"['Magic', 'Earth', 'Heals', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Cat Scratch,17976,3,1,20,"['Group', 'Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Counter (Cat Scratch),17983,2,1,20,"['Group', 'Magic', 'Earth', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Stone Enchant,17984,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Beast Raid,17977,4,4,10,"['Group', 'Magic', 'Earth']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Landslide,17978,4,4,15,"['Group', 'Magic', 'Earth', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Counter (Landslide),17979,2,2,10,"['Group', 'Magic', 'Earth', 'Heals', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Enhanced Lifeshaver (C),11258,1,0,0,"['Magic', 'Earth', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
gau,Enhanced Landslide (C),11260,1,1,0,"['Group', 'Magic', 'Earth', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,BRV Attack+,11983,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Boost Lance,8944,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Boost Lance+,9288,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,HP Attack+,11984,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,High-Boost Lance,8945,1,1,0,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,High-Boost Lance+,9289,1,1,0,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Dragoon Dive,18538,4,0,20,"['Ranged', 'Free']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Dragoon Dive+,20422,8,0,20,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Highwind,18542,2,1,20,"['Group', 'Ranged', 'Free']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Highwind+,20424,6,2,20,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Set Overclock,18552,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Air Superiority,20425,6,6,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Air Superiority+,20426,6,6,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Vermilion Assault,20427,6,6,15,"['Group', 'Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Vermilion Assault+,20428,6,6,15,"['Group', 'Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Outstanding,20431,2,2,400,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Air Drive,20432,7,0,0,"['Ranged', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Speerstoßwelle,20433,4,4,250,"['Group', 'Ranged', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Enhanced Highwind (C),11706,1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aranea,Enhanced Vermilion Assault (C),11708,2,2,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,BRV Attack+ (Pastry),6487,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,BRV Attack+ (P&B Bowl),6493,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,BRV Attack++ (Pastry),15770,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,BRV Attack++ (P&B Bowl),15772,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Dishes (Memory Lane Pastry),6485,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,HP Attack+ (Pastry),6488,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,HP Attack+ (P&B Bowl),6494,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,HP Attack++ (Pastry),15771,1,0,10,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,HP Attack++ (P&B Bowl),15773,3,1,10,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Dishes (Papa Bird & Baby Bowl),6491,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Regroup,5932,0,0,0,"['Heals', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Quick Recipeh,5925,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Boost All,15774,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Overwhelm,15766,0,0,10,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Overwhelm Party Move,6545,0,0,10,"['Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Overwhelm Follow Up,15769,3,0,10,"['Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Sagefire,12283,1,1,15,"['Group', 'Melee', 'Fire', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Enhanced Regroup (C),12285,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ignis,Enhanced Sagefire (C),12287,1,1,0,"['Group', 'Melee', 'Fire', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,BRV Attack+,5940,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,BRV Attack++,10051,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Lightspeed Jab++,18028,4,0,0,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,HP Attack++,10079,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Lightspeed Jab,10071,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,HP Attack+,6595,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Quickbolt Stance,18025,3,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Last-Stand Rush,18027,2,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,BRV Up Buff Longer,18023,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Phantom Rush,18030,6,0,10,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Breaksight Blow,18031,2,0,10,"['Melee', 'IgnoreDEF', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Explosive Fist,18018,5,5,15,"['Group', 'Melee', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Counter Rush,18029,1,1,10,"['Melee', 'IgnoreDEF', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Enhanced Last-Stand Rush (C),14966,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
eight,Enhanced Explosive Fist (C),14968,2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,BRV Attack+,6030,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,BRV Attack++,6286,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,BRV Attack+++,9788,0,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,HP Attack+,6031,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,HP Attack++,6287,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,HP Attack+++,9789,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Beckoning Blast & Flare Combo,11641,3,0,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Trap: Beckoning Blast,6029,2,0,0,"['Magic', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Thunder Crest & Stygian Swell,11647,2,2,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Trap: Thunder Crest,6043,2,1,0,"['Group', 'Magic', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Debuff Attack Up,16608,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Dreary Cell & Starfall,16605,3,3,10,"['Group', 'Magic', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Trap: Dreary Cell,16607,2,2,0,"['Group', 'Magic', 'IgnoreDEF', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Hellish Gale,11591,4,1,15,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Absolute Dominion,16610,2,2,350,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Thorns of Repentance,16611,4,4,0,"['Group', 'Magic', 'IgnoreDEF', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Enhanced Beckoning Blast & Flare Combo (C),11593,1,0,0,"['Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
theemperor,Enhanced Hellish Gale (C),11844,2,1,0,"['Group', 'Magic', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,BRV Attack+,5892,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,BRV Attack++,9714,0,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Jump,5891,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Jump+,9715,1,0,0,['Ranged'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Jump++,17285,4,0,10,"['Ranged', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Lancet,17275,2,0,20,"['Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Lancet & Thrust Kick,17276,4,0,20,"['Ranged', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Mighty Guard,17279,0,0,20,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Mighty Guard & Bad Breath,17280,2,2,20,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Attack Guard All,17282,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Nova,17281,3,3,10,"['Group', 'Ranged']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,White Wind,17283,0,0,10,"['Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,White Wind Follow Up,17284,3,3,10,"['Ranged', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Enhanced Mighty Guard & Bad Breath (C),14037,1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Enhanced White Wind (C),14039,0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
kimahri,Enhanced White Wind (C) Follow Up,14159,1,1,0,"['Ranged', 'Instant', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,BRV Attack+,9313,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,BRV Attack++,9315,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,HP Attack+,9314,1,0,0,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,HP Attack++,9316,1,0,0,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,Fulminating Darkness,16232,3,3,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,Ruin Impendent,16234,3,0,20,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,HP Heal Attack Up,16238,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,Flame Purge+,16236,3,3,10,"['Melee', 'Heals']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,Indomitable Palisade,16237,4,4,15,"['Group', 'Melee', 'Heals', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,Enhanced Fulminating Darkness (C),12041,1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
basch,Enhanced Indomitable Palisade (C),12043,2,2,0,"['Group', 'Melee', 'Heals', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,BRV Attack+,5722,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Purification,16488,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,HP Attack+,5286,1,1,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Elixir Field,16479,3,3,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Riddle of Fire,16482,0,0,0,"['Instant', 'Free']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Fire Tackle,18508,5,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Fists of Fire Longer Attack Up,16489,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Brotherhood & The Forbidden Chakra,18509,0,0,10,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Brotherhood & The Forbidden Chakra+,18511,0,0,10,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,The Forbidden Chakra,18510,6,6,10,"['Group', 'Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,The Forbidden Chakra+,18512,7,7,10,"['Group', 'Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Way of the Will & Triple Threat,18513,0,0,15,['NoFree'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Triple Threat,18514,5,5,15,"['Group', 'Melee', 'FollowUp', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Enhanced Elixir Field (C),12823,1,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Enhanced Way of the Will & Triple Threat (C),16494,0,0,0,"['Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
lyse,Enhanced Way of the Will & Triple Threat (C) Follow Up,16681,5,5,0,"['Group', 'Melee', 'Instant', 'FollowUp', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,BRV Attack+,5523,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Furious Blades,15048,2,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Furious Blades+,15049,2,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Furious Blades (Burst),15056,7,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Awakening,15045,1,0,20,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Cyclone Drive,15051,2,1,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Awakening Longer,17308,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Guardian Blades,17309,4,4,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Counter,17356,1,0,10,"['Melee', 'Instant', 'Counters']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Stunning Slash,17329,4,4,15,"['Group', 'Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Trap attack from Spiral's Lynchpin,19111,2,2,10,"['Group', 'Melee', 'Instant', 'Traps']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Additional attack from Spiral's Lynchpin,17328,2,2,25,"['Group', 'Melee', 'Instant', 'Traps', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Illuminating the Future,15059,2,2,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Beyond the Atonement,18887,3,3,250,"['Group', 'Melee', 'Instant', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Enhanced Cyclone Drive (C),10881,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
machina,Enhanced Stunning Slash (C),10992,2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Maelstrom,5420,0,0,0,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,HP Attack++,5326,1,0,0,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,HP Attack+,4851,1,0,0,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Protean Swords,17704,4,0,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Protean Swords+,17705,4,1,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Hell's Judgment,17708,3,0,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Hell's Judgment+,17709,3,3,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Set BRV Regen,17711,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Apocalypse,17710,4,4,10,"['Group', 'Magic', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Shockwave Pulsar,17712,5,5,15,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Sorceress Heart,17714,2,2,350,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Enhanced Hell's Judgment (C),11039,1,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
ultimecia,Enhanced Shockwave Pulsar (C),11061,2,2,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,BRV Attack+,5116,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,BRV Attack++,8792,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,HP Attack+,4814,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,HP Attack++,8793,1,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Round Edge,18064,1,1,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Round Edge+,18065,2,2,20,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Soul of Chaos,18068,2,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Soul of Chaos+,18069,3,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Set Soul of Conflict BRV Up,4830,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Set Soul of Conflict BRV Up,18074,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Disaster of Chaos,18070,4,4,10,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Bind of Chaos,18071,4,4,15,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Bind of Chaos+,18072,4,4,15,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Additional attack from Chains of Time,18073,2,0,15,"['Melee', 'FollowUp', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Ultimate Conflict,14315,2,2,400,"['Group', 'Melee']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Enhanced Soul of Chaos (C),12154,1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
garland,Enhanced Bind of Chaos (C),12156,2,1,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Tranquil Light,5023,0,0,0,[],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Hurl Staff,5024,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Hurl Staff+,16268,1,1,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Chuck Staff (Uncapped HP Attack),,1,1,900,"['FollowUp', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Chuck Staff,19417,3,3,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Light of the Crystal,16121,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Crystal Generation,19414,5,5,20,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,BRV Heal All,16127,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Crystal Core Wave,16126,0,0,0,['Instant'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Crystal Ray (Uncapped HP Attack),,1,1,900,"['FollowUp', 'Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Crystal Ray,19468,3,3,15,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Final Crystal Core,17458,2,2,400,"['Group', 'Magic']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Crystal Dice,19418,4,4,250,"['Group', 'Magic', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Enhanced Crystal Generation (C),13283,3,3,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
sherlotta,Enhanced Crystal Ray (C),16133,2,2,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,BRV Attack+ (Fine-Tuning),4993,0,0,0,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,HP Attack+ (Mnejing),8446,1,0,0,"['Melee', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,HP Attack++ (Mnejing),17542,2,0,10,"['Melee', 'Heals', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,HP Attack+ (Optimization),8645,1,0,0,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,HP Attack+ (Ovjang),8447,1,1,0,"['Group', 'Magic', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,HP Attack++ (Ovjang),17543,2,2,10,"['Group', 'Magic', 'Instant']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Shield Subverter,17537,4,0,20,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Sixth Element,17539,3,1,20,['Magic'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Puppeteer Buff Longer,17548,0,0,0,"['Instant', 'NoSummon', 'NoEX']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Activate & Imperial Authority,17541,6,1,5,['Melee'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Victory Smite,17544,0,0,15,['NoFree'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Tactical Switch Cast,17545,0,0,15,['FollowUp'],GL,2023-09-09 11:56:19,2023-09-09 14:05:34
aphmau,Victory Smite Follow Up,17547,5,5,15,"['Melee', 'FollowUp']",GL,2023-09-09 11:56:19,2023-09-09 14:05:34
