char_name,ability_name,main_target_hp_attacks,non_target_hp_attacks,hp_dmg_cap_up_perc,attribute_list,intended_main,intended_non,intended_cap
lannreynn,Blizzard & Water,4,4,20,"['Group', 'Magic', 'Ice', 'Water']",,,
lannreynn,Blizzard & Water+,4,4,20,"['Group', 'Magic', 'Ice', 'Water']",,,
lannreynn,Set Mirage SL,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
lannreynn,Sonic Fangs,6,6,10,"['Group', 'Melee', 'Fire']",,,
lannreynn,Megaflare,4,4,15,"['Group', 'Magic', 'NoFree']",,,
lannreynn,Megaflare (Follow Up),4,4,15,"['Group', 'Magic', 'Instant', 'FollowUp', 'NoFree']",,,
lannreynn,Blossom Storm+,2,2,350,"['Group', 'Magic']",,,
lannreynn,Eternal Link,4,4,260,"['Group', 'Magic', 'Instant', 'NoFree']",,,
lannreynn,Enhanced Thunder & Geocrush+ (C),1,1,0,"['Group', 'Magic', 'Thunder', 'Earth', 'Instant', 'NoEX', 'NoFree']",,,
lannreynn,Enhanced Megaflare (C),3,3,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
lulu,BRV Attack+,0,0,0,['Magic'],,,
lulu,BRV Attack++,0,0,0,['Magic'],,,
lulu,HP Attack+,1,0,0,['Magic'],,,
lulu,HP Attack++,1,0,0,['Magic'],,,
lulu,Stinger Mog,3,0,20,"['Magic', 'IgnoreDEF']",,,
lulu,Stinger Mog+,3,3,20,"['Group', 'Magic', 'IgnoreDEF']",,,
lulu,Fire Moomba,3,0,20,"['Magic', 'Fire']",,,
lulu,Fire Moomba+,3,3,20,"['Group', 'Magic', 'Fire']",,,
lulu,Weak Damage Up All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
lulu,Firaga Fury,3,3,10,"['Group', 'Magic', 'Fire']",,,
lulu,Firaga Fury+,5,5,10,"['Group', 'Magic', 'Fire']",,,
lulu,Double Flare Fury,7,7,15,"['Group', 'Magic', 'NoFree']",,,
lulu,Enhanced Fire Moomba+ (C),1,1,0,"['Group', 'Magic', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
lulu,Enhanced Double Flare Fury (C),7,7,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
rinoa,BRV Attack+ (Angel Wing),1,0,0,['Magic'],,,
rinoa,BRV Attack+ (Angelo),0,0,0,['Magic'],,,
rinoa,BRV Attack++ (Angel Wing),5,0,10,['Magic'],,,
rinoa,HP Attack+ (Angel Wing),1,1,0,['Magic'],,,
rinoa,HP Attack+ (Angelo),1,0,0,['Magic'],,,
rinoa,HP Attack++ (Angel Wing),4,4,10,['Magic'],,,
rinoa,Ultima,7,7,0,"['Group', 'Magic']",,,
rinoa,Ultima (Angel Wing),9,9,0,"['Group', 'Magic']",,,
rinoa,Angelo Cannon,4,0,20,"['Magic', 'Heals']",,,
rinoa,Angel Wing,0,0,0,['Instant'],,,
rinoa,Base Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
rinoa,Angel Wing Meteor,6,6,10,"['Group', 'Magic']",,,
rinoa,Angel Wing Meteor (Angelo),6,6,10,"['Group', 'Magic']",,,
rinoa,Wishing Star,6,6,15,"['Group', 'Magic', 'NoFree']",,,
rinoa,Wings of the Heart,2,2,350,"['Group', 'Magic']",,,
rinoa,Double Holy,4,4,250,"['Group', 'Magic', 'NoFree']",,,
rinoa,Enhanced Angelo Cannon (C),1,0,0,"['Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
rinoa,Enhanced Wishing Star (C),2,1,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
golbez,BRV Attack+,0,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,BRV Attack++,0,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,HP Attack+,2,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,HP Attack++,2,0,0,"['Melee', 'Magic', 'Dark']",,,
golbez,Rising Wave,2,1,20,"['Melee', 'Magic', 'Dark']",,,
golbez,Rising Wave+,3,1,20,"['Melee', 'Magic', 'Dark']",,,
golbez,Rising Wave++,4,1,20,"['Melee', 'Magic', 'Dark']",,,
golbez,Glare Hand,2,2,20,"['Group', 'Melee', 'Magic', 'Dark']",,,
golbez,Glare Hand+,3,3,20,"['Group', 'Melee', 'Magic', 'Dark']",,,
golbez,Glare Hand++,4,4,20,"['Group', 'Melee', 'Magic', 'Dark']",,,
golbez,Dark Enchant,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
golbez,Twin Meteor,6,6,10,"['Group', 'Magic', 'Dark']",,,
golbez,Black Fang,7,7,15,"['Group', 'Magic', 'Dark', 'NoFree']",,,
golbez,Twin Moon,2,2,350,"['Group', 'Magic', 'Dark', 'NoFree']",,,
golbez,Enhanced Glare Hand+ (C),3,3,0,"['Group', 'Melee', 'Magic', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
golbez,Enhanced Black Fang (C),4,4,0,"['Group', 'Magic', 'Dark', 'Instant', 'NoEX', 'NoFree']",,,
rosa,BRV Attack+,0,0,0,['Ranged'],,,
rosa,Aim,8,1,10,"['Group', 'Ranged']",,,
rosa,HP Attack+,1,0,0,['Ranged'],,,
rosa,HP Attack++,1,0,0,['Ranged'],,,
rosa,Divine Blast,6,2,20,"['Magic', 'Heals']",,,
rosa,Pray,0,0,0,"['Heals', 'Instant']",,,
rosa,Attack All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
rosa,Luminous Arrow,6,6,10,"['Group', 'Ranged', 'Heals']",,,
rosa,Blessed Archery,6,6,15,"['Group', 'Ranged', 'NoFree']",,,
rosa,Holy Cross,2,2,400,"['Group', 'Magic']",,,
rosa,Holy Blade,3,3,0,"['Group', 'Magic', 'Heals', 'FollowUp']",,,
rosa,Black-White Barrage,4,4,260,"['Group', 'Ranged', 'Heals', 'NoFree']",,,
rosa,Enhanced Pray (C),0,0,0,"['Heals', 'Instant', 'NoEX', 'NoFree']",,,
rosa,Enhanced Blessed Archery (C),2,2,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
cecilpaladin,Light Slash,1,0,20,"['Melee', 'Holy']",,,
cecilpaladin,Luminous Blast,2,1,20,"['Ranged', 'Holy']",,,
cecilpaladin,Saint's Fall,3,1,20,"['Melee', 'Holy']",,,
cecilpaladin,Holy Flame,4,4,20,"['Group', 'Ranged', 'Holy', 'Heals']",,,
cecilpaladin,Light Enchant All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
cecilpaladin,Paladin Force,5,5,10,"['Melee', 'Holy']",,,
cecilpaladin,Luminous Shard,5,5,15,"['Group', 'Ranged', 'Holy', 'Heals', 'NoFree']",,,
cecilpaladin,Soul Shift,2,2,350,"['Group', 'Ranged', 'Holy']",,,
cecilpaladin,Enhanced Holy Flame (C),1,1,0,"['Group', 'Ranged', 'Holy', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
cecilpaladin,Enhanced Luminous Shard (C),2,2,0,"['Group', 'Ranged', 'Holy', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
barret,BRV Attack+,0,0,0,['Ranged'],,,
barret,BRV Attack++,0,0,0,['Ranged'],,,
barret,HP Attack+,1,0,0,['Ranged'],,,
barret,HP Attack++,1,1,0,['Ranged'],,,
barret,Big Shot,2,1,20,['Ranged'],,,
barret,Grenade Bomb,3,3,20,"['Group', 'Ranged']",,,
barret,All Physical Attack,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
barret,Satellite Beam,4,4,10,"['Group', 'Ranged']",,,
barret,Beam,3,0,65,"['Ranged', 'FollowUp']",3,0,10
barret,Maximum Fury,10,0,15,"['Group', 'Ranged', 'NoFree']",,,
barret,Enhanced Grenade Bomb (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
barret,Enhanced Maximum Fury (C),10,0,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
locke,Mug,0,0,0,['Melee'],,,
locke,Mug (Thief's Bracer),0,0,0,"['Melee', 'Instant']",,,
locke,HP Attack+ (Genji Glove),1,0,0,['Melee'],,,
locke,HP Attack+ (Master's Scroll),2,0,0,['Melee'],,,
locke,HP Attack+ (Miracle Shoes),3,0,0,"['Melee', 'Instant']",,,
locke,Genji Glove × Master's Scroll,8,0,10,"['Melee', 'Instant']",,,
locke,Sneak Slash,4,0,20,['Melee'],,,
locke,Sneak Slash+,4,0,20,['Melee'],,,
locke,Phoenix Ray,3,3,20,"['Group', 'Ranged', 'Heals']",,,
locke,Steal Item,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
locke,Mirage Dive,6,1,10,['Melee'],,,
locke,Dagger Dance,6,6,15,"['Group', 'Melee', 'NoFree']",,,
locke,Forever-Shining Magicite,2,2,350,"['Group', 'Melee', 'IgnoreDEF']",,,
locke,Enhanced Sneak Slash (C),1,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
locke,Enhanced Dagger Dance (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
agrias,BRV Attack+,0,0,0,['Melee'],,,
agrias,BRV Attack (Faded Moly),3,1,10,['Melee'],,,
agrias,HP Attack+,1,0,0,['Melee'],,,
agrias,HP Attack++,1,0,0,['Melee'],,,
agrias,Knight's Pride,0,0,20,[],,,
agrias,Knight's Pride Follow Up,4,1,20,"['Melee', 'Heals', 'FollowUp']",,,
agrias,Judgment Blade,0,0,20,"['Group', 'Melee']",,,
agrias,Judgment Blade+,3,3,20,"['Group', 'Melee']",,,
agrias,Debuff Success Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
agrias,Hallowed Bolt,4,4,10,"['Group', 'Melee']",,,
agrias,Divine Ruination,5,5,15,"['Group', 'Melee', 'NoFree']",,,
agrias,Enhanced Knight's Pride (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
agrias,Enhanced Knight's Pride (C) Follow Up,1,0,0,"['Melee', 'Heals', 'FollowUp']",,,
deuce,BRV Attack++,0,0,0,['Magic'],,,
deuce,BRV Attack+,0,0,0,['Magic'],,,
deuce,HP Attack++,1,0,0,['Magic'],,,
deuce,HP Attack+,1,0,0,['Magic'],,,
deuce,Concerto,0,0,0,"['Heals', 'Instant']",,,
deuce,Dissonant Sonata,4,1,20,"['Group', 'Magic']",,,
deuce,All Magic Attack,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
deuce,Requiem of Ruin,5,5,10,"['Group', 'Magic']",,,
deuce,Hymn of Healing,5,5,15,"['Group', 'Magic', 'Heals', 'NoFree']",,,
deuce,Enhanced Dissonant Sonata (C),1,0,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
deuce,Enhanced Hymn of Healing (C),1,1,0,"['Group', 'Magic', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
seven,BRV Attack+,0,0,0,"['Melee', 'Fire', 'Ice', 'Thunder']",,,
seven,HP Attack+,1,0,0,['Melee'],,,
seven,HP Attack++,1,0,0,['Melee'],,,
seven,HP Attack (Bondage Whip),3,1,0,['Melee'],,,
seven,"BRV, HP damage from Bondage Whip",1,1,0,['FollowUp'],,,
seven,Snakebite & Lash,4,1,20,['Melee'],,,
seven,Elementalash,4,0,10,"['Melee', 'Fire', 'Ice', 'Thunder', 'FollowUp']",8,0,
seven,Debuff Attack Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
seven,Sadistic Spikes,5,5,10,['Melee'],,,
seven,Diving Strike,7,1,7,"['Melee', 'Instant', 'NoFree']",,,
seven,Exploit Weakness,4,0,660,"['Melee', 'NoFree']",,,
seven,Enhanced Elementalash (C),1,0,0,"['Melee', 'Fire', 'Ice', 'Thunder', 'Instant', 'NoEX', 'NoFree']",,,
seven,Enhanced Additional attack from Snakebite (C),1,0,0,"['Melee', 'Fire', 'Ice', 'Thunder', 'NoEX']",,,
seven,Enhanced Diving Strike (C),2,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
fang,BRV Attack+ (Saboteur),0,0,0,['Melee'],,,
fang,BRV Attack+ (Commando),0,0,0,"['Group', 'Melee']",,,
fang,HP Attack+ (Saboteur),1,0,0,['Melee'],,,
fang,HP Attack+ (Commando),1,0,0,"['Group', 'Melee']",,,
fang,HP Attack++ (Saboteur),1,0,0,['Melee'],,,
fang,HP Attack++ (Commando),1,0,0,"['Group', 'Melee']",,,
fang,Umbral Vise,3,1,20,['Melee'],,,
fang,Whirlwind,5,0,20,"['Group', 'Melee', 'KnockBack']",,,
fang,HP Damage Up All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
fang,Highwind,4,4,10,"['Group', 'Ranged', 'KnockBack']",,,
fang,Highwind+,5,5,10,"['Group', 'Ranged', 'KnockBack']",,,
fang,Aerial Loop,5,5,15,"['Group', 'Melee', 'NoFree']",,,
fang,Enhanced Whirlwind (C),1,0,0,"['Group', 'Melee', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",,,
fang,Enhanced Aerial Loop (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
leon,BRV Attack+,0,0,0,['Melee'],,,
leon,BRV Attack++,0,0,0,['Melee'],,,
leon,BRV Attack+++,0,0,0,['Melee'],,,
leon,HP Attack+,1,0,0,"['Melee', 'Heals']",,,
leon,HP Attack++,1,0,0,"['Melee', 'Heals']",,,
leon,HP Attack+++,1,0,0,"['Melee', 'Heals']",,,
leon,Dark Slash,2,1,20,"['Melee', 'Dark']",,,
leon,Dark Slash+,3,1,20,"['Melee', 'Dark']",,,
leon,Dark Bind,2,2,20,"['Group', 'Magic', 'Dark', 'Heals']",,,
leon,Dark Bind+,3,3,20,"['Group', 'Magic', 'Dark', 'Heals']",,,
leon,Dark Enchant,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
leon,Dark Stream,4,4,10,"['Group', 'Melee', 'Dark']",,,
leon,Dark Stream+,4,4,10,"['Group', 'Melee', 'Dark']",,,
leon,Dark Erosion,5,5,15,"['Group', 'Melee', 'Dark', 'Heals', 'NoFree']",,,
leon,Dark Drain,4,0,10,"['Magic', 'Dark', 'Heals', 'Instant', 'Traps']",3,1,
leon,Enhanced Dark Bind (C),1,1,0,"['Group', 'Magic', 'Dark', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
leon,Enhanced Dark Erosion (C),2,2,0,"['Group', 'Melee', 'Dark', 'Heals', 'Instant', 'NoEX', 'NoFree']",,,
leon,Dark Drain (C),2,0,0,"['Magic', 'Dark', 'Heals', 'Instant', 'Traps']",,,
beatrix,BRV Attack+,0,0,0,['Magic'],,,
beatrix,BRV Attack++,0,0,0,['Magic'],,,
beatrix,BRV Attack+++,0,0,0,['Magic'],,,
beatrix,HP Attack+,1,0,0,['Magic'],,,
beatrix,HP Attack+++,1,0,0,['Magic'],,,
beatrix,Holy Knight's Safeguard,4,0,10,"['Magic', 'Heals', 'Instant']",,,
beatrix,Saint Cloth,0,0,20,[],,,
beatrix,Saint Cloth Follow Up,6,0,20,"['Magic', 'Instant', 'FollowUp']",,,
beatrix,Thunder Slash,2,1,20,"['Group', 'Magic', 'Thunder']",,,
beatrix,Thunder Slash+,5,1,20,"['Group', 'Magic', 'Thunder']",,,
beatrix,HP Heal Attack All,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
beatrix,Climhazzard,3,3,10,"['Group', 'Magic']",,,
beatrix,Climhazzard+,4,4,10,"['Group', 'Magic']",,,
beatrix,Climhazzard++,5,5,10,"['Group', 'Magic']",,,
beatrix,Shock,5,5,15,"['Group', 'Magic', 'IgnoreDEF', 'NoFree']",,,
beatrix,Rose Petals Counterattack,4,1,0,"['Magic', 'Thunder', 'IgnoreDEF', 'Instant', 'Counters', 'NoFree']",,,
beatrix,Roses of May,2,2,400,"['Group', 'Magic']",,,
beatrix,Dedicated Knight's Pride,4,4,260,"['Group', 'Magic', 'Thunder', 'NoFree']",,,
beatrix,Enhanced Saint Cloth (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
beatrix,Enhanced Saint Cloth (C) Follow Up,1,0,0,"['Magic', 'Instant', 'FollowUp', 'NoEX']",,,
beatrix,Enhanced Shock (C),2,2,0,"['Group', 'Magic', 'IgnoreDEF', 'Instant', 'NoEX', 'NoFree']",,,
caitsith,BRV Attack+,0,0,0,['Melee'],,,
caitsith,BRV Attack++,1,0,0,['Melee'],,,
caitsith,HP Attack+,1,0,0,['Melee'],,,
caitsith,Toy Soldier,0,0,20,['Melee'],,,
caitsith,Toy Soldier+,2,2,20,"['Group', 'Melee']",,,
caitsith,Toy Soldier++,3,3,20,"['Group', 'Melee']",,,
caitsith,Mog Dance,0,0,0,['Heals'],,,
caitsith,Mog Dance+,0,0,0,"['Heals', 'Instant']",,,
caitsith,Mog Dance++,0,0,0,"['Heals', 'Instant']",,,
caitsith,BRV Heal Advance All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
caitsith,Dice,4,4,10,"['Group', 'Melee']",,,
caitsith,Lucky Girl,4,4,15,"['Group', 'Melee', 'NoFree']",,,
caitsith,Enhanced Toy Soldier (C),0,0,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
caitsith,Enhanced Lucky Girl (C),2,2,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
relm,BRV Attack+,0,0,0,['Magic'],,,
relm,BRV Attack++,0,0,0,['Magic'],,,
relm,HP Attack+,1,0,0,['Magic'],,,
relm,HP Attack++,1,0,0,['Magic'],,,
relm,Tentacle,3,3,10,"['Group', 'Magic']",,,
relm,Sketch Summon,0,0,20,[],,,
relm,Hellfire (Sketch Summon),0,0,0,"['Group', 'Magic', 'Fire', 'FollowUp']",,,
relm,Diamond Dust (Sketch Summon),0,0,0,"['Group', 'Magic', 'Ice', 'FollowUp']",,,
relm,Judgment Bolt (Sketch Summon),0,0,0,"['Group', 'Magic', 'Thunder', 'FollowUp']",,,
relm,Chocobo Kick (Sketch Summon),0,0,0,"['Group', 'Melee', 'FollowUp']",,,
relm,Whispering Wind (Sketch Summon),0,0,0,"['Heals', 'FollowUp']",,,
relm,Zantetsuken (Sketch Summon),0,0,0,"['Group', 'Magic', 'FollowUp']",,,
relm,Tsunami (Sketch Summon),0,0,0,"['Group', 'Magic', 'Water', 'FollowUp']",,,
relm,Divine Judgment (Sketch Summon),0,0,0,"['Group', 'Magic', 'Holy', 'FollowUp']",,,
relm,Megaflare (Sketch Summon),0,0,0,"['Group', 'Magic', 'FollowUp']",,,
relm,Brotherly Love (Sketch Summon),0,0,0,"['Group', 'Melee', 'Earth', 'FollowUp']",,,
relm,Tornado Zone (Sketch Summon),0,0,0,"['Group', 'Magic', 'Wind', 'FollowUp']",,,
relm,Dark Messenger (Sketch Summon),0,0,0,"['Group', 'Magic', 'Dark', 'FollowUp']",,,
relm,"Watch the fluff, kupo～ (Sketch Summon)",0,0,0,['FollowUp'],,,
relm,Sketch Summon Follow Up,3,3,20,"['Group', 'Magic', 'FollowUp']",,,
relm,Sketch,3,1,20,['Magic'],,,
relm,Sketch+,3,1,20,['Magic'],,,
relm,Sketch Longer,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
relm,Star Prism,4,4,10,"['Group', 'Magic']",,,
relm,Ulty Sketch,4,4,15,"['Group', 'Magic', 'NoFree']",,,
relm,Enhanced Sketch Summon (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
relm,Enhanced Sketch Summon (C) Follow Up,1,1,0,"['Group', 'Magic', 'Instant', 'FollowUp']",,,
gilgamesh,Kotetsu,0,0,0,['Melee'],,,
gilgamesh,Genji Blade,1,0,0,['Melee'],,,
gilgamesh,Royal Sword？(III),3,1,10,"['Melee', 'Instant']",,,
gilgamesh,Mythgraven Blade？(IV),3,1,10,"['Melee', 'Heals', 'Instant']",,,
gilgamesh,Apocalypse？(VII),3,1,10,"['Melee', 'Instant']",,,
gilgamesh,Icebrand？(T),3,1,10,"['Melee', 'Instant', 'KnockBack']",,,
gilgamesh,Death Claw,4,0,20,['Melee'],,,
gilgamesh,Mad Dance,4,0,20,['Melee'],,,
gilgamesh,Wild Dance,4,1,20,['Melee'],,,
gilgamesh,Advance Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
gilgamesh,Hurricane,5,1,10,"['Group', 'Melee']",,,
gilgamesh,I suppose I misjudged!,4,4,15,"['Group', 'Melee', 'NoFree']",,,
gilgamesh,Ultimate Illusion,5,5,500,"['Group', 'Melee']",5,5,100
gilgamesh,Enhanced Wild Dance (C),1,1,0,"['Melee', 'Instant', 'NoEX', 'NoFree']",,,
gilgamesh,Enhanced I suppose I misjudged! (C),4,4,0,"['Group', 'Melee', 'Instant', 'NoEX', 'NoFree']",,,
selphie,BRV Attack+,0,0,0,['Melee'],,,
selphie,BRV Attack++,0,0,0,['Melee'],,,
selphie,HP Attack+,1,0,0,['Melee'],,,
selphie,HP Attack++,2,0,0,['Melee'],,,
selphie,Drain,1,1,20,"['Group', 'Magic', 'Heals']",,,
selphie,Wall,0,0,0,['Instant'],,,
selphie,Ability Recovery,0,0,0,"['Heals', 'Instant', 'NoSummon', 'NoEX']",,,
selphie,Aura,0,0,0,"['Heals', 'Instant']",,,
selphie,Rapture,3,3,15,"['Group', 'Magic', 'KnockBack', 'NoFree']",,,
selphie,Enhanced Wall (C),0,0,0,"['Instant', 'NoEX', 'NoFree']",,,
selphie,Enhanced Rapture (C),1,1,0,"['Group', 'Magic', 'Instant', 'KnockBack', 'NoEX', 'NoFree']",,,
alisaie,BRV Attack+,0,0,0,['Magic'],,,
alisaie,BRV Attack++,0,0,0,['Magic'],,,
alisaie,HP Attack+,1,0,0,['Magic'],,,
alisaie,Enchanted Riposte,1,0,20,['Magic'],,,
alisaie,HP Attack++,1,0,0,['Magic'],,,
alisaie,Enchanted Redoublement,5,0,20,['Magic'],,,
alisaie,Veraero,2,0,20,"['Magic', 'Wind']",,,
alisaie,Verstone,2,0,20,"['Magic', 'Earth']",,,
alisaie,Verholy,3,0,20,['Magic'],,,
alisaie,Verthunder,2,1,20,"['Magic', 'Thunder']",,,
alisaie,Verfire,2,1,20,"['Magic', 'Fire']",,,
alisaie,Verflare,3,1,20,"['Magic', 'Fire']",,,
alisaie,Attack Up Advance,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
alisaie,Jolt II Combo,4,0,10,"['Magic', 'Instant']",,,
alisaie,Fleche & Contre Sixte,3,0,10,"['Ranged', 'NoFree']",,,
alisaie,Fleche & Contre Sixte Follow Up,3,3,10,"['Group', 'Ranged', 'FollowUp', 'NoFree']",,,
alisaie,Enhanced Enchanted Redoublement (C),1,0,0,"['Magic', 'Instant', 'NoEX', 'NoFree']",,,
alisaie,Enhanced Fleche & Contre Sixte (C),3,0,0,"['Ranged', 'Instant', 'NoEX', 'NoFree']",,,
alisaie,Enhanced Fleche & Contre Sixte (C) Follow Up,3,3,0,"['Group', 'Ranged', 'Instant', 'FollowUp', 'NoEX', 'NoFree']",,,
noctis,BRV Attack+,0,0,0,['Ranged'],,,
noctis,BRV Attack++,0,0,0,['Ranged'],,,
noctis,HP Attack+,1,0,0,['Ranged'],,,
noctis,HP Attack++,1,0,0,['Ranged'],,,
noctis,Shooting Star+,3,3,20,"['Group', 'Ranged', 'KnockBack']",,,
noctis,Shooting Star,3,3,20,"['Group', 'Ranged']",,,
noctis,Additional attack from Point-Blank Warp,4,0,0,"['Ranged', 'Instant', 'FollowUp']",,,
noctis,Warp-Strike+,5,0,20,['Ranged'],,,
noctis,Warp-Strike,5,0,20,['Ranged'],,,
noctis,Death Drop+,2,0,20,['Ranged'],,,
noctis,Death Drop,2,0,20,['Ranged'],,,
noctis,Set Warp Advance,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
noctis,Conjure Armiger,5,1,10,"['Melee', 'Ranged']",,,
noctis,Conjure Armiger+,5,1,10,"['Melee', 'Ranged']",,,
noctis,Steel Pirouette,4,4,15,"['Group', 'Ranged', 'NoFree']",,,
noctis,Legacy of the Lucii,2,0,600,['Ranged'],,,
noctis,Additional attack from Legacy of the Lucii,4,0,0,"['Ranged', 'FollowUp']",,,
noctis,Inherited Heart,4,4,260,"['Group', 'Ranged', 'NoFree']",,,
noctis,Enhanced Shooting Star (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
noctis,Enhanced Steel Pirouette (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
jecht,BRV Attack+,0,0,0,['Melee'],,,
jecht,BRV Attack++,0,0,0,"['Group', 'Melee', 'Fire']",,,
jecht,HP Attack+,1,0,0,['Melee'],,,
jecht,HP Attack++,1,0,0,['Melee'],,,
jecht,Beast Rush,3,0,20,"['Melee', 'Fire']",,,
jecht,Beast Rush+,3,0,20,"['Melee', 'Fire']",,,
jecht,Beast Rush+ Follow Up,1,0,20,"['Melee', 'FollowUp']",,,
jecht,Jecht Slash,2,1,20,"['Melee', 'Fire']",,,
jecht,Jecht Slash+,2,1,20,"['Melee', 'Fire']",,,
jecht,Jecht Slash+ Follow Up,2,1,20,"['Melee', 'Fire', 'Instant', 'FollowUp']",,,
jecht,Jecht Slash Recovery,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
jecht,Meteor Shot,8,1,5,['Melee'],,,
jecht,Triumphant Grasp,4,4,10,"['Group', 'Melee', 'Fire', 'NoFree']",,,
jecht,Blitz King,2,2,400,"['Group', 'Melee', 'Fire']",,,
jecht,Enhanced Jecht Slash (C),2,1,0,"['Melee', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
jecht,Enhanced Triumphant Grasp (C),4,4,0,"['Group', 'Melee', 'Fire', 'Instant', 'NoEX', 'NoFree']",,,
yuri,BRV Attack+,0,0,0,['Melee'],,,
yuri,Magic Blast – Holyga,0,0,10,['Instant'],,,
yuri,Magic Blast – Holyga (Triggered),3,3,10,"['Group', 'Magic', 'Holy', 'Instant', 'Traps', 'FollowUp']",,,
yuri,Magic Blast – Holyga+ (Triggered),8,8,10,"['Group', 'Magic', 'Holy', 'Instant', 'Traps', 'FollowUp']",,,
yuri,HP Attack+,1,0,0,['Melee'],,,
yuri,Crystal Power,5,5,20,"['Group', 'Ranged']",,,
yuri,Rela Crystal,6,0,20,"['Magic', 'Holy']",,,
yuri,Base Boost Up,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
yuri,Clavatian Sword,7,7,10,"['Group', 'Ranged', 'Holy']",,,
yuri,Magic Blast – Ultiga,6,6,15,"['Group', 'Magic', 'NoFree']",,,
yuri,Great Rainbow Circle,2,2,400,"['Group', 'Magic']",,,
yuri,Slowga Bomb,4,4,260,"['Group', 'Magic', 'Holy', 'NoFree']",,,
yuri,Enhanced Crystal Power (C),1,1,0,"['Group', 'Ranged', 'Instant', 'NoEX', 'NoFree']",,,
yuri,Enhanced Magic Blast – Ultiga (C),4,4,0,"['Group', 'Magic', 'Instant', 'NoEX', 'NoFree']",,,
lilisette,BRV Attack+,0,0,0,['Melee'],,,
lilisette,BRV Attack++,0,0,0,['Melee'],,,
lilisette,HP Attack+,1,0,0,"['Melee', 'Heals']",,,
lilisette,HP Attack++,1,0,0,"['Melee', 'Heals']",,,
lilisette,Whirling Edge,3,3,20,"['Group', 'Melee']",,,
lilisette,Sensual Dance,0,0,0,[],,,
lilisette,Boost All,0,0,0,"['Instant', 'NoSummon', 'NoEX']",,,
lilisette,Rousing Samba & Dancer's Fury,0,0,10,[],,,
lilisette,Dancer's Fury,7,0,10,"['Melee', 'FollowUp']",,,
lilisette,Vivifying Waltz & Rudra's Storm,4,4,15,"['Group', 'Melee', 'Heals', 'NoFree']",,,
